99	0.9999999734675995
96	0.9999999698341651
95	0.9999999691144762
93	0.9999999685685709
92	0.9999999670029227
91	0.9999999665281842
90	0.9999999664196955
89	0.9999999657099435
88	0.9999999651970161
87	0.9999999637771402
86	0.999999963016797
85	0.999999961044193
84	0.9999999597771906
83	0.9999999585506841
82	0.9999999566956655
81	0.9999999552048009
80	0.9999999524320982
79	0.9999999503076402
78	0.9999999459595348
77	0.9999999423631383
76	0.9999999373917142
75	0.9999999315995396
74	0.999999925105456
73	0.9999999182853991
72	0.9999999090237434
71	0.9999998955518004
70	0.9999998784580025
69	0.9999998546117561
68	0.9999998227093657
67	0.9999997563550794
66	0.999999639502459
65	0.9999994524974356
64	0.9999990644551668
63	0.9999977785477424
62	0.9999930168950844
61	0.9999743820001968
60	0.9999213989812257
59	0.9998761435285989
58	0.9998441574453366
57	0.9998155820691644
56	0.9997877552746058
55	0.999760412203066
54	0.999732385784446
53	0.9997040410016843
52	0.9996744799280668
51	0.9996434693569816
50	0.9996101759985389
49	0.9995745021515076
48	0.9995354919125136
47	0.9994924575707435
46	0.9994437426853269
45	0.9993882537849337
44	0.9993241112442596
43	0.9992487568332352
42	0.9991584476151014
41	0.9990471545447345
40	0.998907294974009
39	0.9987220038060445
38	0.9984624442254838
37	0.998060033362951
36	0.9973189870311073
35	0.9952301582996294
34	0.9896347235629944
33	0.9872568899342016
32	0.9855996568453347
31	0.9840029742330271
30	0.9830918886919597
29.9	0.9829217182159912
29.8	0.98275007726491
29.7	0.9825778839353335
29.6	0.9824029074267253
29.5	0.9822266289366451
29.4	0.982047666128295
29.3	0.9818658549325799
29.2	0.9816820653534208
29.1	0.9814949991123535
29.0	0.9813049874711339
28.9	0.9811112876090873
28.8	0.9809141513465902
28.7	0.9807140987030203
28.6	0.9805090805891306
28.5	0.98029898048995
28.4	0.9800848466063132
28.3	0.9798646132806329
28.2	0.9796390945578765
28.1	0.9794081378062459
28.0	0.9791688843676042
27.9	0.9789230366889301
27.8	0.9786692063643078
27.7	0.9784072321803056
27.6	0.9781362666224014
27.5	0.9778550596738794
27.4	0.9775637616193555
27.3	0.9772621760859863
27.2	0.9769484476543208
27.1	0.9766233882649152
27.0	0.9762848262058851
26.9	0.9759326693253386
26.8	0.9755676800555284
26.7	0.9751881289959413
26.6	0.9747945355914678
26.5	0.9743859282797346
26.4	0.9739615776051245
